adrs,codes
1800 NE 12TH AVE,120010005002000
3010 SW 35TH PL,120010015153000
1912 NW 5TH AVE,120010010004026
435 SE 8TH ST,120010005001073
517 NE 4TH AVE,120010005005030
1926 NW 42 PL,120010012031020
1304 1376 NE WALDO RD,120010005002000
1126 NW 16TH AVE,120010003011025
429 NW 4TH AVE,120010002001019
4322 NW 20TH TERR,120010012031007
300 398 SE 1ST AVE,120010005001030
1030 EAST UNIVERSITY AVENUE,120010005004031
300 398 NE 1ST ST,120010005001015
5206 NW 8TH PL,120010017022026
413 NW 7TH AVE,120010002001006
1901 1905 NW 10TH ST,120010003011025
2226 NW 7TH LANE,120010010004009
2905 ARCHER ROAD  4013,120010015151005
520 NW 4TH ST,120010002001006
1116 NW 32ND AVE,120010003023017
827 NW 1ST PL,120010002004010
1017 NW 21 TERRACE,120010010001005
1008 NE 7TH PL,120010005004003
4560 CLEAR LAKE DR,120010016041015
SE 4 ST AT 20 PL,NA
2732 SW 5TH PL,120010010002026
41 63 SE 3RD ST,NA
1133 SE 11TH AVE,120010007002035
1100 NW 16TH ST,120010010001019
400 598 SE 2ND PL,120010005001042
203 SE 1ST AVE,120010005001045
WALDO RD GREENWAY DEPOT AVENUE RAIL TRAIL,NA
105 NW 16TH ST,120010010003026
200 E UNIVERSITY AVE,120010005001023
GAINESVILLE,NA
3026 NW 23RD DR,120010011004002
738 NE 7TH AVENUE,120010005004006
NE BLVD AND 5TH AVE,120010005005025
1000 NW 18TH ST,120010010001016
305 SE 2ND AVE,120010005001043
1600 NORTHWEST 6TH STREET,120010003011030
1426 NE 7TH ST,120010005003004
5033 NW 81ST AVE,120010018131012
4600 4610 NORTHWEST 29TH TERRACE,120010012021006
4463 SW 21ST LN,120010015211010
499 SW 13TH ST,120010002006003
2720 NORTHWEST 39TH DRIVE,120010011002006
830 NW 7TH AVE,120010002003004
715 NW 96TH TERRACE,120010022081015
1526 NW 7TH AVE,120010010004011
1700 1710 NW 23RD ST,120010011004026
1242 NORTHWEST 30TH AVENUE,120010003023024
111 NW 6TH ST,120010005001055
4530 NW 30TH TERRACE,120010012024000
615 NW 51ST ST,120010016041015
902 NW 4TH ST,120010003012050
543 599 NORTHEAST 6TH AVENUE,120010005005016
2419 NW 45TH LN,120010012021015
865 NW 31ST AVE,120010003023041
417 NW 3RD ST,120010002001010
237 SW 4TH AVE,120010002002018
4002 NW 8TH AVE,120010017021033
1564 NORTHWEST 7TH PLACE,120010010004003
921 SE 20 ST,120010007003008
15 NW 1ST ST,120010005001050
1105 NE 9TH ST,120010005002021
1227 NW 4TH AVE,120010002003014
705 NE TENTH PL,120010005003026
1705 NW 22ND ST,120010011003018
THOMAS CENTER BUILDING B,NA
1918 NORTHWEST 1ST AVENUE,120010010004041
1003 NW 15 AVE,120010003012013
2337 SW ARCHER RD,120010015142000
1900 SE 4TH STREET  24,120010003011021
2050 NW 7TH PLACE,120010010004007
WALDO ROAD GREENWAY,NA
"3533 SW 24TH AVE
GAINESVILLE FL 32607
UNITED STATES",120010015213028
1716 NW 10 TERR,120010003011025
1123 NE 20TH AVE,120010004003012
NE 16TH AVE AND NE 2ND ST,NA
4550 CLEAR LAKE DR 32607 UNITED STATES,120010016041015
516 NE 2ND AVE,120010005005037
700 NORTHEAST 13TH AVENUE,120010005003003
600 698 SOUTHWEST DEPOT AVENUE,120010002002031
5480 SW 1ST AVENUE,NA
1400 NORTH MAIN STREET,120010003012001
3527 SW 20TH AVENUE,120010015212005
5011 NW 30TH TER,120010012021000
1230 NW 4TH AVE,120010002003012
3426 NW 22ND TERRACE,120010012022000
232 SW 2ND PL,120010002002001
1001 1031 NE STATE RD 24,120010005003011
2274 2276 NW 19TH LN,120010011003014
3917 NW 32 PL,120010011001011
2 80 NW 3RD ST,NA
3759 NW 26TH ST,120010012022008
527 NW 35TH TERRACE,120010016031005
410 NORTHWEST 15 AVENUE,120010003012004
4225 NORTHEAST 17TH TERRACE,120010019021021
115 NORTHWEST 3 STREET,120010005001053
901 NW 8TH AVE,120010022081000
2540 NW 44TH PL,120010012021015
901 999 NE 31ST AVE,120010004004010
2002 NW 3RD AVE,120010010004036
2601 NW 23RD BLVD,120010012032000
3325 NW 17TH ST,120010012031038
114 NW 10TH ST,120010002004005
NE 8TH AV AND NE 9TH ST,NA
3007 3029 NORTHWEST 31ST AVENUE,120010011004003
229 NORTHWEST 16TH AVENUE,120010003012003
1929 NW 7 LANE,120010010004025
NORTHEAST 2ND AVENUE,NA
120 NW 8TH ST,120010002004011
NW 3RD AVENUE,NA
1126 NW 8TH ST,120010003012039
325 399 NW 30 ST,NA
1125 NORTHEAST 2ND STREET,120010005003011
423 NW 21ST ST,120010010004036
1030 1040 NE 8TH AVE,120010005002036
615 NORTHEAST 14TH STREET,120010006002005
2910 NORTHWEST 30TH TERRACE,120010011004004
405 NW 7TH AVE,120010002001006
830 NW 16TH AVE,120010003011036
605 NE 9TH ST,120010005004010
7022,NA
504 NW 18TH TERRACE,120010010004022
2160 NW 28TH AVE,120010011003001
500 BLOCK OF NW 2ND AVENUE,NA
6431 NW 26TH TERRACE,120010018033000
712 798 NW 3RD AVE,120010002001025
501 NW 39 ROAD,120010016031008
375 S MAIN ST,120010005001082
2014 NORTHWEST 3RD AVENUE,120010010004036
41 99 S MAIN ST,NA
"3409 SW 28TH TER
GAINESVILLE FL 32608
UNITED STATES",120010015171000
3110 NW 29TH TER,120010012022011
101 199 NE 2ND AVE,120010005001023
1653 NW 14TH AVE,120010010001032
600 W UNIVERSITY AVE,120010002004000
400 SOUTHEAST 9 STREET,120010005001073
2207 NW 4TH PLACE,120010010004032
735 SE 2ND AVE,120010005001070
3315 NW 6TH ST,120010003021010
1515 NW 29 RD,120010012032004
501 NORTHEAST 2ND AVENUE,120010005001026
STATE ROAD 24,NA
1666 NW 19TH CIR,120010011003027
1627 NW 35TH PL,120010012031038
NORTHEAST 9TH STREET,NA
1926 W UNIVERSITY AVE,120010010004040
817 NW 3RD AVE,120010002004002
1116 SE 10TH TERRACE,120010007002033
425 W UNIVERSITY AVE,120010005001063
116 NORTHWEST 18TH STREET,120010010003029
2035 NW 3RD AVE,120010010004042
NE BOULEVARD,NA
704 716 SE 4TH AVE,120010005001075
516 NE 4TH STREET,120010005005020
400 NW 1ST STREET,120010005001012
2946 NORTHWEST 8TH AVENUE,120010010005014
1515 NW 39TH TER,120010017021012
615 699 SOUTHEAST 4TH AVENUE,120010005001076
4820 W NEWBERRY RD,120010016031018
600 698 SOUTHWEST DEPOT AVENUE,120010002002031
816 NW 1ST PLACE,120010016041002
414 NW 36TH ST,120010016031028
2910 SW 1 AVE,120010010002029
701 NORTHWEST 21 AVENUE,120010003011014
119 N MAIN ST,120010005001022
601 SOUTHEAST 4TH AVENUE,120010005001077
741 SOUTHEAST 4TH AVENUE,120010005001074
900 SW 62ND BLVD APT D22,120010016044006
ARCHER RD AND 34TH ST,120010015213036
1041 1099 S MAIN ST,120010007002012
4131 NW 18TH PL,120010017021015
452 NW 37 PL,120010003021006
701 NW 4TH AVE,120010002001026
709 NW 22ND ST,120010010004026
800 NE 7TH STREET,120010005003036
1 W UNIVERSITY AVE,120010005001060
724 SW 26TH PLACE,120010008083004
4601 SOUTHWEST 75TH STREET GAINESVILLE,120010022192019
311 SW 13TH,120010002005003
207 NW 36TH DRIVE,120010016031009
3700 3750 SOUTHWEST WILLISTON ROAD,120010015191019
7234 NW 21ST WAY GAINESVILLE,120010019082015
1703 1901 NORTHEAST 2ND STREET,120010004003006
"1855 NE 12TH AVE
GAINESVILLE FL 32641
UNITED STATES",120010004002026
306 NW 16TH ST,120010010003007
2239 NW 21 AVE,120010011003014
1316 NE 28TH AVENUE,120010004004021
207 NW 35TH TERR  GAINESVILLE FL,120010016031026
605 SE 2ND PL,120010005001069
2021 2221 SOUTHWEST 20TH AVENUE,120010015212000
200 214 SW 2ND TERRACE,120010002002000
1 SW 1ST AVE,120010005001059
700 NORTHWEST 19TH AVENUE,120010003011025
ROOMS TO GO,NA
2425 NORTHWEST 35TH TERRACE,120010011002000
6566 NW 40TH DR,120010018034007
2227 NW 7TH LANE GAINESVILLE FLORIDA,120010010004009
2039 NW 3RD AVE,120010010004042
2923 NW 45TH AVE,120010012021001
507 NW 19TH ST,120010010004022
1208 NORTHWEST 4TH STREET,120010003012027
1500 NW 45TH AVE,120010012031001
2139 NE 3RD PL,120010006003033
INTERSECTION OF NW 34 ST AND 53AVE,NA
NW 18TH TER   NW 8TH AVE,NA
4411 SW 34TH STREET,120010015171000
WORD OF LIFE CHURCH,NA
1723 NW 7TH AVE,120010010004021
321 SW 26 STREET,120010010002026
1824 NW 10TH AVE,120010010001018
4236 SW 35TH TERRACE,120010015191006
1634 NW 11TH RD,120010010001019
1626 NORTHWEST 11TH ROAD,120010010001019
716 NW 3RD STREET,120010002001001
6507 NW 26TH TERRACE,120010018033000
1126 NW 8TH ST,120010003012039
2115 NW 3RD PL,120010010004044
683 SOUTHWEST 2ND STREET,120010005001107
NW 39TH PLACE,NA
4143 NORTHWEST 60TH AVENUE,120010018034007
1940 NW 2ND AVE,120010010004039
1506 NE 6TH TERRACE,120010005003005
1126 NW 8TH ST,120010003012039
SW 23RD ST   SR 331 S,NA
605 SW 10TH ST,120010002006011
228 NW 15TH AVENUE,120010003012003
2620 N E 15TH ST AT NW COR SMOKEY BEAR PARK,120011108001002
1006 1098 SOUTHEAST 16TH AVENUE,120010007002049
101 201 SE 2ND AVE,120010005001044
1720 SOUTHWEST 37TH STREET,120011108001002
2300 NW 6TH ST,120010003023046
701 899 SE 12TH AVE,120010007002046
SOUTHWEST 16TH AVENUE,NA
1001 NORTHWEST 4TH STREET,120010003012052
3415 SW 39 BLVD,120010015191006
1739 NW 10TH AVE,120010010001017
3901 4145 NW 91ST ST,NA
1214 SW 1ST AVE,120010002005000
"3589 3699 SW 47TH AVE
GAINESVILLE FL 32608
UNITED STATES",120010022191000
2701 SOUTHWEST 13TH STREET,120010008083001
325 NW 30 ST,120010010002030
COFRIN PARK,NA
2951 NW 21ST AVE,120010011004012
1104 SW 6TH ST,120010008061003
137 NW 34TH ST,120010010002018
2629 SOUTHEAST 18TH AVENUE,120010007003036
682 688 NW 22ND ST,120010010004032
3716 3726 SW 5TH PL,120010016042022
20 NW 24TH STREET,120010010002001
5210 NW 13TH ST,120010012031001
1875 1893 NE 12TH AVE,120010004002026
1507 NW 7TH AVE GAINESVILLE 32603 UNITED STATES,120010010004012
2107 NW 4TH AVENUE,120010022071002
1500 NW 45TH AVE,120010012031001
NE 8TH AVE   NE 2ND ST,NA
900 NE BLVD,NA
1244 SE 17TH DR,120010007003029
1 NORTHEAST 9TH AVENUE,120010003012061
2207 NW 2 AVE,120010010004034
4003 NW 21ST DRIVE,120010012025017
1852 NORTHWEST 34TH PLACE,120010012031023
4978 4998 NORTH MAIN STREET,120010019021009
NW 12TH  STREET AND 22ND AVENUE,120010003011024
609 NW 19TH STREET,120010010004022
4800 NW 77TH RD,120010018131010
1507 NW 6TH ST,120010003012005
1106 NW 11TH AVE,120010003012034
300 E UNIVERSITY AVE,120010005001029
915 NW 40TH AVENUE,120010003022020
714 NW 6TH AVE,120010002001004
NORMAN HALL ADDITION,NA
718 SE 10TH ST,120010007002003
618 NE 1ST STREET,120010005001006
1234 NORTHWEST 25TH TERRACE,120010010005003
2012 W UNIVERSITY AVE,120010010004040
208 NW 20TH TERRACE,120010010004042
2105 NW 7TH PLACE,120010010004027
2712 NW 1ST AVE,120010010002004
2107 2199 NW 8TH ST,120010003011013
1210 SOUTHWEST 11TH AVENUE,120010008061008
726 NE 1ST ST,120010005001001
740 NE 10TH AVE,120010005003025
1515 N MAIN ST,120010003012000
1326 NW 14TH AVE,120010010001001
2209 SW 39TH WAY,120010015211000
1327 NE 6TH TER,120010005003004
717 NW 29 PL GAINESVILLE FL,120010003023032
1913 NW 60TH LANE,120010019082015
2155 NORTHWEST 3 PLACE,120010010004044
4101 4199 NW 19TH ST,120010012031012
2106 NE 8TH AVE,120010006001007
810 NW 8TH ST,120010003012048
3110 NW 67TH PL,120010018033003
111 NW 15TH TERR GAINESVILLE 32603 UNITED STATES,120010010003013
800 898 NE 5TH PL,120010005004009
310 NW 3RD ST,120010002001020
4010 NORTHWEST 8TH AVENUE,120010017021033
1126 NW 8TH ST,120010003012039
1441 SE 22ND AVE,120010007003036
1898 NORTHEAST 16TH AVENUE,120010004002029
2601 NW 23RD BLVD,120010012032000
1201 NE 22ND ST,120010006001002
1724 NW 7TH AVENUE,120010010004010
1900 SE 4TH ST APT 58,120010003011021
232 238 SE 2ND ST,120010005001084
3501 3515 NORTHEAST STATE ROAD 24,NA
1803 NW 7 STREET,120010003011030
422 506 NW 3RD AVE,120010002001019
1786 NORTHWEST 34TH STREET,120010011002021
801 SE 5TH ST,120010007002009
2291 W UNIVERSITY AVE,120010010004047
626 NW 10TH AVE,120010003012058
2510 NE 9TH STREET,120010004004018
SE 20TH STREET,NA
3620 NORTHWEST 43RD STREET,120010017011001
405 SE 7TH ST,120010005001074
605 NW 8TH AVE,120010022081000
NW 48TH BLVD,NA
5201 NW 34TH BLVD,120010012011000
874 NORTHWEST 10TH AVENUE,120010003012038
2201 2215 W UNIVERSITY AVE,120010010004047
211 NW 28 TERRACE,120010010002002
1135 1143 SW 9TH AVE,120010002006019
"3000 SW 35TH PL
GAINESVILLE FL 32608
UNITED STATES",120010015153000
1805 NW 31ST PLACE,120010012032000
1900 NORTHEAST STATE ROAD 24,NA
3002 NE 14TH DRIVE,120010004004021
1116 NE 22ND COURT,120010006001018
NW 8TH AVENUE   NORTHWEST 31 DRIVE,NA
1910 NORTHWEST 1ST AVENUE,120010010004041
4223 NW 22ND ST,120010012025013
3502 NE 12 ST,120010004004007
NW 39 AVE NW 43 ST,NA
1019 NW 42ND AVE,120010003022010
2721 2799 NE 11TH ST,120010004004027
223 NORTHWEST 3RD AVENUE,120010002001022
1200 NW 4TH AVE,120010002003012
SW ARCHER RD,NA
636 NW 13TH TERRACE,120010010004014
900 980 SW 13TH ST,120010010001028
2134 NORTHWEST 7 TERRACE,120010003011013
2231 NW 47TH ST,120010017022003
1802 NORTHEAST 8TH STREET,120010004003003
SW 75TH ST,NA
WALDO ROAD GREENWAY DEPOT AVENUE RAIL TRAIL,NA
2234 NORTHWEST 6TH PLACE,120010010004032
426 NW 3RD ST,120010002001012
1534 NE 3RD AVE,120010006002022
2150 NW 8TH AVE,120010010001035
2201 2399 SW 75TH ST,120010022182006
1500 NW 45TH AVE,120010012031001
300 312 NORTHEAST STATE ROAD 24,120010005005030
506 SW 40TH TERRACE,120010016041000
1506 NORTHEAST 7TH STREET,120010005003004
720 NW 4TH ST,120010002001002
NW 2ND STREET,NA
825 NW 10TH AVE,120010003012043
30 E UNIVERSITY AVE,120010005001049
825 837 NORTHEAST 5TH AVENUE,120010005004021
"3714 SW 42ND ST
GAINESVILLE FL 32608
UNITED STATES",120010015213024
4414  ALPINE DRIVE,NA
1000 NW 40TH DR,120010017021031
922 SW 7TH AVE,120010002006011
813 SE 2ND AVE,120010005001070
2124 NW 4TH PL,120010010004035
3606 SW 31ST DR,120010015172000
2610 NW 2ND AVE,120010010002003
4423 NW 22ND ST,120010012025013
2155 NW 7TH PLACE,120010010004027
600 NW 36TH ST GAINESVILLE,120010016031007
3311 NW 28TH AVE,120010011004009
526 NW 36TH AVE,120010003021006
503 SW 23RD PL,120010008083004
NORTHWEST 15 AVENUE,NA
516 520 NORTHEAST 7TH AVENUE,120010002001002
417 SW 40TH TERRACE,120010016042018
2513 SW 2ND AVE,120010009011001
1200 BLOCK NE 2ND ST,120010003012000
3320 NW 27TH AVE,120010011004009
4562 NW 13TH STREET,120010012031001
120 SW 1ST AVE,120010005001061
107 NW 35TH TERR,120010016031026
506 NW 3RD AVE,120010002001019
4021 NW 21 STREET,120010012031019
3250 3290 NORTHWEST 37TH STREET,120010011001004
425 NORTHWEST 10TH AVENUE,120010003012050
1905 NW 5TH AVENUE,120010010004037
2402 NW 23RD TERRACE,120010011004016
109 SOUTH MAIN STREET,120010005001058
1826 NE WALDO RD,120010004002022
1510 NW 4TH ST GAINESVILLE FL,120010003012004
1122 NE 24TH ST,120010006001009
911 NORTHWEST 37TH TERRACE,120010017021007
3103 NW 4 TERRACE,120010003021006
4017 SW 22ND ROAD,120010015211000
101 WEST UNIVERSITY AVENUE,120010005001061
SW 20TH AVE   SW 38TH TERR,NA
813 NW 19TH AVE,120010003011027
1925 NW 33 AVE,120010012031047
4780 NORTHWEST 39TH AVENUE,120010018113025
2401 2619 SW 75TH ST,120010022192000
4322 NW 20TH TERRACE,120010012031007
200 E UNIVERSITY AVE,120010005001023
2042 NW 7TH LN,120010010004028
1752 NE 21ST WAY,120010004002010
200 E UNIVERSITY AVE,120010005001023
2330 SOUTHWEST WILLISTON ROAD,120010015161000
19 SW 13TH ST,120010002005000
600 NW 10TH ST,120010002003009
"3911 SW 27TH ST
GAINESVILLE FL 32608
UNITED STATES",120010007004026
2918 NE 10TH ST,120010004004010
733 NE 2ND ST,120010005005007
SE 13TH AVE   S MAIN ST,NA
2036 NW 9TH AVE,120010010001012
3441 NW 42ND PLACE,120010012011000
729 799 NORTHWEST 17TH STREET,120010010004003
2373 SW ARCHER ROAD,120010015142000
4340 NW 27TH TERRACE,120010012021000
4105 NW 22ND DR,120010012025013
4111 4117 NW 11TH ST,120010003022010
2526 NORTHWEST 54TH BOULEVARD,120010012023008
631 NORTHWEST 35TH TERRACE,120010016031005
920 NW 4TH ST,120010003012050
1040 NE 5 ST,120010005003014
2818 2956 SW WILLISTON RD,120010008081003
1020 SOUTHWEST 20 PLACE,120010008082006
200 E UNIVERSITY AVE,120010005001023
2541 NW 54TH BLVD,120010012023004
2805 2813 SW 29 PL,120010015152006
3304 NW 19TH STREET,120010012031046
203 NE 3RD AVE,120010005005034
1109 SW 6TH AVE,120010002006010
3500 NW 17TH ST,120010012031023
1602 1608 NORTHEAST 30TH AVENUE,120010004001007
8620 NW 13TH ST UNIT 276,120010018032002
2527 NW 62ND PL,120010018033015
8620 NW 13TH ST,120010018032002
1509 NE 2ND ST,120010005003005
1 99 SE 1ST AVE,NA
111 E UNIVERSITY AVE,120010005001047
3207 NW 46TH PLACE,120010012024001
2974 SW 35TH PL,120010015153000
2021 NW 7TH STREET,120010003011015
2203 NW 21 AVE,120010011003014
 010 NW 10TH PLACE,120010002004015
411 NW 21ST ST,120010010004036
700 798 SE 2ND AVE,120010005001039
318 NE 10TH AVE,120010005003041
5927 NORTHWEST 43RD STREET,120010018034007
1212 1220 SOUTHWEST 1 AVENUE,120010002005000
2525 NW 62ND PL,120010018033015
642 698 NE 8TH AVE,120010005003036
6431 NW 26TH TERRACE,120010018033000
4403 SW 21ST LN,120010015211010
501 515 SE 14TH ST,120010007001026
3012 NE 10TH STREET,120010004004010
533 SE 6TH PLACE,120010002002030
200 EAST UNIVERSITY AVENUE,120010005001023
3601 SW 2ND AVE,120010016041000
810 NW 11TH AVE,120010003012039
747 NW 6TH ST,120010002001002
415 NW 16TH AVE GAINESVILLE 32601 UNITED STATES,120010003012004
930 NW 8TH AVE,120010003012048
3809 NW 10TH PL,120010017021025
452 504 NW 37 PL,120010003021006
1001 1099 NW 17TH ST,120010010001018
517 SW 10TH ST,120010002006012
3085 NW 28TH CIR,120010012032000
1724 NW 7TH AVENUE,120010010004010
1101 1143 FORT CLARKE BLVD,120010022043023
85 SE 20TH LN,120010007002085
12 SE 1ST,120010005001048
578 NORTHEAST STATE ROAD 24,120010005005017
NORTH MAIN ST AND NE 16TH AVE,120010003011002
6714 NW 16TH STREET F,NA
2132 NW 7TH PLACE,120010010004008
2711 NW 29TH PLACE,120010011004001
1920 NE 5TH AVE,120010006003018
510 NW 3RD ST,120010002001007
323  NW  24 TH  STREET,120010010002001
1724 NE 7TH STR,120010004003005
1212 SW 1ST AVENUE,120010002005000
1704 NE 4TH AVE,120010006002019
1704 NW 7TH AVENUE,120010010004010
13 NORTHWEST 8TH AVE,120010005001002
1429 NORTHWEST 46TH TERRACE,120010017022030
502 NW 2ND AVE,120010002001023
301 SOUTHEAST 4TH AVENUE,120010005001079
SE 2ND AVE,NA
2036 2046 NW 31ST PL,120010012031049
EMERSON ALUMNI HALL,NA
2337 SW ARCHER RD,120010015142000
"4800 SW 35TH DR
GAINESVILLE FL 32608
UNITED STATES",NA
3316 SW 35TH BLVD,120010015151011
301 399 NE 8TH ST,NA
401 421 NORTHWEST 4TH STREET,120010002001011
301 399 NORTHEAST 25TH TERRACE,NA
1490 SE HAWTHORNE RD,120010006003048
3607 3611 NE STATE RD 24,NA
401 SOUTHEAST 1ST AVENUE,120010005001031
1217 NE 7TH PL,120010005004000
2299 NW 21 AVE,120010011003014
325 399 NW 30 ST,NA
1914 NW 4TH AVE,120010010004037
899 NORTHWEST 19TH AVENUE,120010003011027
127 SE DEPOT AVE,120010005001111
100 198 NE 16TH AVE,120010004003018
829 847 SOUTHWEST 9TH STREET,120010002006022
30 E UNIV AVE,120010005001049
2911 NW 39TH PL,120010012021010
3207 NORTHWEST 52ND LANE,120010012011011
3641 SOUTHWEST 24TH AVENUE,120010015213000
1125 SE 4TH ST GAINESVILLE 32601 UNITED STATES,120010007002020
1213 NW 55TH ST,120010017022026
5114 NW 78TH PL,120010018131020
DELTA TAU DELTA,NA
725 SE 2ND AVENUE,120010005001070
4024 SW 21ST RD,120010015211000
713 NW 11TH AVENUE,120010003012058
1000 SW 7TH AVE,120010002006010
3101 SW 45 ST,120010022191007
 MONTEREY  SUBDIVISION ON NW 39TH AVENUE AND NW 43RD STREET,NA
1107 S MAIN ST,120010007002012
718 NW 4TH ST,120010002001002
3900 NE 15TH ST,120010019021008
10 NW 6TH ST,120010002004000
MYRA TERWILLIGER ELEMENTARY SCHOOL,NA
1503 NORTHWEST 21ST AVENUE,120010011003029
1409 NE 2ND ST,120010005003005
799 NE 7TH ST,120010005004006
1932 1986 NORTHEAST 31ST AVENUE,120010004001000
3329 NORTHWEST 31ST STREET,120010012022011
3100 SW 35TH PL,120010015151011
510 698 SE DEPOT AVE,120010005001101
3275 SOUTHWEST 40 BOULEVARD,120010015213023
301 399 NE 12TH ST,NA
959 999 SE 8TH ST,120010007002023
3400 3412 NORTHWEST 26TH TERRACE,120010012022018
3941 SW 5TH PL,120010016042024
3271 3289 SW 34TH ST,120010015151011
2107 NW 4TH PL,120010010004045
NORTHEAST PARK,NA
2402 NW 23RD TER,120010011004016
628 SW 40TH ST,120010016041000
30 SW 23 ST,120010010002032
4510 NORTHWEST 27TH TERRACE,120010012021000
117 SW 7 ST,120010002004018
401 599 NW 9TH AVE,120010003012059
3850 W NEWBERRY RD,120010016031030
3805 SOUTHWEST 4TH PLACE,120010016042023
4313 NW 27TH TER,120010012021018
3752 3798 SW WILLISTON RD,120010015191019
1705 S MAIN ST,120010007002053
NE 16TH AVE,NA
3  NORTH WEST  24  TH ST,NA
510 NW 28TH AVE,120010003021020
404 SW 2ND ST,120010002002018
2320 SW 35TH PL,120010015153009
NORTHWEST 6TH STREET,NA
1032 NE 7TH AVE,120010005004012
3141 3189 SW 42ND ST,120010015171000
699 NE 11TH AVE,120010005003018
NW 31ST AVE BETWEEN GLEN SPRINGS ELEM   NW 29TH TERR,NA
NW 7TH AVE,NA
1170 1190 NE WALDO RD,120010005002040
1600 SW 13TH ST,120010008091007
1360 W UNIVERSITY AVE,120010010003023
1605 NW 36TH WAY,120010017021007
15 NW 1ST ST,120010005001050
1221 SW 2ND AVE,120010002005002
1166 1352 SW 34TH ST,120010015201001
NE 9TH ST AND NE 4TH AVE,120010005004021
1101 1199 NE 1ST AVE,120010005004031
1605 SW 42ND ST,120010015201007
1629 E UNIVERSITY AVE,120010009024000
5335 NORTHWEST 81ST AVENUE,120010019082042
1648 1680 NORTHEAST 39TH AVENUE,120010019021021
1246 NE 16 PL,120010004002030
1989 1999 SOUTHWEST 38TH TERRACE,120010015201010
RAIL TO TRAIL BIKE PATH,NA
2205 NW 1ST AVE,120010010004033
1726 NW 14TH AVE,120010010001003
452 NW 37 PL,120010003021006
320 NE 12TH ST,120010005004018
1020 SW 21ST AVE,120010008082003
8620 NW 13 ST  50,120010018032002
601 633 NORTHWEST 23RD AVENUE,120010003011006
3424 NW 3 ST,120010003021007
4402 NW 20TH ST,120010012031006
3533 SW 35TH PL,120010015201010
1602 NE 28TH AVE,120010004001002
2523 NORTHWEST 6TH STREET,120010003021018
420 NW 10TH ST,120010002003016
200 204 NE 5TH AVE,120010005005021
901 NE 23RD ST,120010006001015
2900 SW 40TH AVE,120010015172007
16 E UNIVERSITY AVE,120010005001049
1003 NE 22ND ST,120010006001018
NORTHWEST 19TH TER,NA
1111 NW 22ND STREET,120010010001005
305 NW 28 TERRACE,120010010002002
1120 NW 42ND AVE GAINESVILLE FLORIDA,120010003022011
2548 SW 14TH DR,120010008091023
1126 NW 8TH ST,120010003012039
SW ARCHER RD   SR 226 W,NA
3229 NW 12TH ST,120010003023017
3126 NW 46 PLACE,120010012024002
3955 NW 39TH CT,120010012011016
401 E UNIVERSITY AVE,120010005001030
1221 SE VEITCH ST,120010007002049
1655 NW 10TH AVE GAINESVILLE 32605 UNITED STATES,120010010001029
